TF.ChIPSeq.genes
"Rv0691c,Rv0014c;Rv0015c;Rv0016c;Rv0017c;Rv0018c;Rv0069c;Rv0070c;Rv0071;Rv0180c;Rv0181c;Rv0182c;Rv0223c;Rv0232;Rv0233;Rv0244c;Rv0245;Rv0337c;Rv0338c;Rv0350;Rv0351;Rv0352;Rv0353;Rv0381c;Rv0382c;Rv0395;Rv0396;Rv0441c;Rv0442c;Rv0454;Rv0460;Rv0461;Rv0462;Rv0463;Rv0479c;Rv0480c;Rv0484c;Rv0532;Rv0563;Rv0634B;Rv0642c;Rv0659c;Rv0660c;Rv0690c;Rv0691c;Rv0692;Rv0693;Rv0694;Rv0711;Rv0718;Rv0719;Rv0720;Rv0721;Rv0722;Rv0723;Rv0724;Rv0750;Rv0798c;Rv0799c;Rv0822c;Rv0874c;Rv0890c;Rv0891c;Rv0951;Rv0952;Rv0983;Rv0984;Rv0991c;Rv1000c;Rv1001;Rv1007c;Rv1008;Rv1080c;Rv1089A;Rv1090;Rv1153c;Rv1154c;Rv1192;Rv1193;Rv1194c;Rv1223;Rv1224;Rv1265;Rv1267c;Rv1319c;Rv1320c;Rv1329c;Rv1330c;Rv1406;Rv1407;Rv1408;Rv1409;Rv1435c;Rv1451;Rv1456c;Rv1460;Rv1461;Rv1462;Rv1463;Rv1464;Rv1465;Rv1466;Rv1479;Rv1480;Rv1481;Rv1492;Rv1493;Rv1494;Rv1495;Rv1496;Rv1503c;Rv1504c;Rv1646;Rv1699;Rv1700;Rv1701;Rv1765A;Rv1766;Rv1780;Rv1795;Rv1796;Rv1797;Rv1798;Rv1818c;Rv1819c;Rv1820;Rv1821;Rv1827;Rv1828;Rv1868;Rv1871c;Rv1872c;Rv1873;Rv1882c;Rv1883c;Rv1884c;Rv1885c;Rv1886c;Rv1964;Rv1965;Rv1966;Rv1967;Rv1968;Rv1969;Rv1970;Rv1971;Rv1972;Rv1973;Rv1974;Rv1975;Rv1990A;Rv2045c;Rv2046;Rv2059;Rv2060;Rv2082;Rv2083;Rv2084;Rv2118c;Rv2143;Rv2144c;Rv2226;Rv2287;Rv2288;Rv2289;Rv2300c;Rv2330c;Rv2331;Rv2331A;Rv2332;Rv2409c;Rv2410c;Rv2411c;Rv2445c;Rv2470;Rv2471;Rv2565;Rv2566;Rv2567;Rv2700;Rv2724c;Rv2777c;Rv2778c;Rv2779c;Rv2840c;Rv2862c;Rv2884;Rv3005c;Rv3037c;Rv3052c;Rv3053c;Rv3110;Rv3111;Rv3112;Rv3152;Rv3153;Rv3154;Rv3155;Rv3156;Rv3157;Rv3158;Rv3208A;Rv3209;Rv3231c;Rv3232c;Rv3233c;Rv3234c;Rv3441c;Rv3461c;Rv3462c;Rv3492c;Rv3493c;Rv3494c;Rv3495c;Rv3496c;Rv3497c;Rv3498c;Rv3499c;Rv3500c;Rv3501c;Rv3529c;Rv3530c;Rv3531c;Rv3598c;Rv3599c;Rv3600c;Rv3601c;Rv3602c;Rv3603c;Rv3616c;Rv3678c;Rv3679;Rv3680;Rv3747;Rv3803c;Rv3812;Rv3856c;Rv3857c;Rv3865;Rv3866;Rv3867;Rv3868;Rv3869;Rv3870;Rv3872;Rv3873;Rv3880c;Rv3881c;Rv3894c;Rv3895c;Rv3896c;Rv3908;Rv3909;Rv3910;Rv3911;Rv3912;Rv3917c;Rv3918c;Rv3919c"
"Rv0735,Rv0991c;Rv1470;Rv1471;Rv1472;Rv1473;Rv1528c;Rv2204c;Rv2205c;Rv2466c;Rv2467;Rv3116;Rv3117;Rv3118;Rv3119;Rv3120"
"Rv0757,Rv0014c;Rv0015c;Rv0016c;Rv0017c;Rv0018c;Rv0026;Rv0032;Rv0033;Rv0034;Rv0035;Rv0055;Rv0056;Rv0057;Rv0058;Rv0112;Rv0113;Rv0114;Rv0115;Rv0167;Rv0168;Rv0169;Rv0170;Rv0171;Rv0172;Rv0173;Rv0174;Rv0175;Rv0176;Rv0177;Rv0178;Rv0207c;Rv0208c;Rv0211;Rv0229c;Rv0230c;Rv0251c;Rv0252;Rv0253;Rv0454;Rv0456A;Rv0672;Rv0673;Rv0674;Rv0675;Rv0757;Rv0789c;Rv0790c;Rv0791c;Rv0792c;Rv0821c;Rv1013;Rv1102c;Rv1103c;Rv1104;Rv1116;Rv1180;Rv1184c;Rv1302;Rv1388;Rv1392;Rv1470;Rv1471;Rv1472;Rv1473;Rv1517;Rv1518;Rv1519;Rv1520;Rv1535;Rv1647;Rv1648;Rv1793;Rv2124c;Rv2135c;Rv2136c;Rv2137c;Rv2138;Rv2145c;Rv2243;Rv2287;Rv2288;Rv2289;Rv2307B;Rv2330c;Rv2331;Rv2331A;Rv2332;Rv2340c;Rv2376c;Rv2389c;Rv2390c;Rv2391;Rv2392;Rv2393;Rv2394;Rv2460c;Rv2461c;Rv2579;Rv2580c;Rv2581c;Rv2582;Rv2583c;Rv2584c;Rv2590;Rv2633c;Rv2710;Rv2768c;Rv2769c;Rv2778c;Rv2779c;Rv2780;Rv2904c;Rv2905;Rv2971;Rv3116;Rv3117;Rv3118;Rv3119;Rv3120;Rv3152;Rv3153;Rv3154;Rv3155;Rv3156;Rv3157;Rv3158;Rv3196A;Rv3197;Rv3312A;Rv3477;Rv3478;Rv3488;Rv3492c;Rv3493c;Rv3494c;Rv3495c;Rv3496c;Rv3497c;Rv3498c;Rv3499c;Rv3500c;Rv3501c;Rv3662c;Rv3663c;Rv3664c;Rv3685c;Rv3686c;Rv3707c;Rv3750c;Rv3767c;Rv3768;Rv3778c;Rv3779;Rv3780;Rv3781;Rv3782;Rv3783;Rv3804c;Rv3825c;Rv3863;Rv3880c;Rv3881c"
"Rv0767c,Rv0042c;Rv0207c;Rv0208c;Rv0209;Rv0210;Rv0217c;Rv0218;Rv0219;Rv0220;Rv0246;Rv0311;Rv0402c;Rv0403c;Rv0420c;Rv0449c;Rv0450c;Rv0451c;Rv0454;Rv0492c;Rv0493c;Rv0494;Rv0501;Rv0502;Rv0524;Rv0525;Rv0526;Rv0527;Rv0528;Rv0529;Rv0576;Rv0577;Rv0581;Rv0582;Rv0634A;Rv0643c;Rv0776c;Rv0902c;Rv0903c;Rv0928;Rv0929;Rv0930;Rv0989c;Rv1085c;Rv1086;Rv1097c;Rv1098c;Rv1099c;Rv1331;Rv1332;Rv1333;Rv1334;Rv1335;Rv1336;Rv1337;Rv1338;Rv1339;Rv1340;Rv1341;Rv1367c;Rv1368;Rv1568;Rv1569;Rv1570;Rv1571;Rv1627c;Rv1628c;Rv1820;Rv1821;Rv1822;Rv1823;Rv1824;Rv1825;Rv1826;Rv1848;Rv1849;Rv1850;Rv1851;Rv1852;Rv1853;Rv1902c;Rv1907c;Rv1908c;Rv1909c;Rv1994c;Rv2047c;Rv2048c;Rv2049c;Rv2050;Rv2055c;Rv2056c;Rv2057c;Rv2058c;Rv2242;Rv2250c;Rv2281;Rv2526;Rv2527;Rv2530A;Rv2530c;Rv2531c;Rv2638;Rv2670c;Rv2671;Rv2757c;Rv2758c;Rv2759c;Rv2760c;Rv2761c;Rv2762c;Rv2793c;Rv2794c;Rv2795c;Rv2930;Rv2931;Rv2932;Rv2933;Rv2934;Rv2935;Rv2936;Rv2937;Rv2938;Rv2984;Rv3097c;Rv3110;Rv3111;Rv3112;Rv3124;Rv3152;Rv3153;Rv3154;Rv3155;Rv3156;Rv3157;Rv3158;Rv3196A;Rv3197;Rv3198A;Rv3198c;Rv3225c;Rv3492c;Rv3493c;Rv3494c;Rv3495c;Rv3496c;Rv3497c;Rv3498c;Rv3499c;Rv3500c;Rv3501c;Rv3524;Rv3624c;Rv3625c;Rv3626c;Rv3627c"
"Rv0818,Rv0044c;Rv0045c;Rv0244c;Rv0245;Rv0252;Rv0253;Rv0501;Rv0502;Rv1322A;Rv1386;Rv1387;Rv1542c;Rv1791;Rv1792;Rv2281;Rv3229c;Rv3384c;Rv3385c;Rv3386;Rv3387"
"Rv0827c,Rv0825c;Rv0826;Rv0827c;Rv3660c;Rv3661"
"Rv0880,Rv0475;Rv0667;Rv0690c;Rv0691c;Rv0692;Rv0693;Rv0694;Rv0726c;Rv0756c;Rv0757;Rv0793;Rv1078;Rv1079;Rv1180;Rv1215c;Rv1216c;Rv1217c;Rv1218c;Rv1219c;Rv1388;Rv1392;Rv2172c;Rv2173;Rv2174;Rv2188c;Rv2590;Rv3045;Rv3614c;Rv3738c"
"Rv0891c,Rv3458c;Rv3459c;Rv3460c;Rv3461c;Rv3462c"
"Rv0894,Rv1795;Rv1796;Rv1797;Rv1798"
"Rv0967,Rv0032;Rv0033;Rv0034;Rv0035;Rv0050;Rv0051;Rv0052;Rv0116c;Rv0117;Rv0126;Rv0155;Rv0156;Rv0157;Rv0163;Rv0204c;Rv0225;Rv0226c;Rv0227c;Rv0271c;Rv0282;Rv0283;Rv0284;Rv0285;Rv0286;Rv0295c;Rv0296c;Rv0324;Rv0325;Rv0326;Rv0340;Rv0350;Rv0351;Rv0352;Rv0353;Rv0380c;Rv0398c;Rv0399c;Rv0400c;Rv0410c;Rv0411c;Rv0412c;Rv0435c;Rv0436c;Rv0437c;Rv0446c;Rv0447c;Rv0448c;Rv0468;Rv0512;Rv0513;Rv0514;Rv0519c;Rv0551c;Rv0552;Rv0553;Rv0554;Rv0573c;Rv0574c;Rv0585c;Rv0600c;Rv0614;Rv0615;Rv0651;Rv0652;Rv0713;Rv0714;Rv0715;Rv0716;Rv0717;Rv0727c;Rv0728c;Rv0729;Rv0730;Rv0732;Rv0733;Rv0734;Rv0747;Rv0770;Rv0771;Rv0772;Rv0774c;Rv0775;Rv0783c;Rv0810c;Rv0811c;Rv0812;Rv0822c;Rv0830;Rv0836c;Rv0838;Rv0842;Rv0843;Rv0854;Rv0855;Rv0867c;Rv0875c;Rv0876c;Rv0877;Rv0885;Rv0886;Rv0896;Rv0931c;Rv0932c;Rv0933;Rv0934;Rv0941c;Rv0942;Rv0954;Rv0955;Rv0967;Rv0980c;Rv0995;Rv1002c;Rv1003;Rv1050;Rv1089A;Rv1090;Rv1095;Rv1102c;Rv1103c;Rv1104;Rv1116A;Rv1118c;Rv1119c;Rv1120c;Rv1167c;Rv1168c;Rv1169c;Rv1170;Rv1191;Rv1228;Rv1329c;Rv1330c;Rv1331;Rv1332;Rv1333;Rv1334;Rv1335;Rv1336;Rv1337;Rv1338;Rv1339;Rv1340;Rv1341;Rv1348;Rv1349;Rv1379;Rv1380;Rv1381;Rv1382;Rv1383;Rv1384;Rv1385;Rv1386;Rv1387;Rv1389;Rv1404;Rv1405c;Rv1406;Rv1407;Rv1408;Rv1409;Rv1455;Rv1457c;Rv1458c;Rv1459c;Rv1460;Rv1461;Rv1462;Rv1463;Rv1464;Rv1465;Rv1466;Rv1483;Rv1484;Rv1485;Rv1490;Rv1500;Rv1501;Rv1538c;Rv1539;Rv1540;Rv1612;Rv1613;Rv1614;Rv1624c;Rv1625c;Rv1632c;Rv1643;Rv1644;Rv1652;Rv1653;Rv1654;Rv1655;Rv1656;Rv1657;Rv1658;Rv1669;Rv1670;Rv1671;Rv1705c;Rv1706c;Rv1714;Rv1715;Rv1716;Rv1717;Rv1724c;Rv1725c;Rv1726;Rv1727;Rv1728c;Rv1729c;Rv1735c;Rv1739c;Rv1740;Rv1741;Rv1742;Rv1743;Rv1746;Rv1747;Rv1765c;Rv1769;Rv1770;Rv1771;Rv1818c;Rv1838c;Rv1839c;Rv1841c;Rv1842c;Rv1843c;Rv1844c;Rv1845c;Rv1846c;Rv1863c;Rv1864c;Rv1865c;Rv1876;Rv1882c;Rv1883c;Rv1884c;Rv1885c;Rv1886c;Rv1898;Rv1899c;Rv1900c;Rv1912c;Rv1918c;Rv1948c;Rv1949c;Rv1950c;Rv1951c;Rv1952;Rv1953;Rv1964;Rv1965;Rv1966;Rv1967;Rv1968;Rv1969;Rv1970;Rv1971;Rv1972;Rv1973;Rv1974;Rv1975;Rv1990A;Rv1992c;Rv1993c;Rv2054;Rv2064;Rv2065;Rv2066;Rv2100;Rv2102;Rv2126c;Rv2139;Rv2146c;Rv2151c;Rv2152c;Rv2153c;Rv2154c;Rv2155c;Rv2156c;Rv2157c;Rv2158c;Rv2159c;Rv2160c;Rv2197c;Rv2198c;Rv2238c;Rv2239c;Rv2240c;Rv2244;Rv2245;Rv2246;Rv2247;Rv2271;Rv2365c;Rv2366c;Rv2367c;Rv2368c;Rv2369c;Rv2370c;Rv2388c;Rv2397c;Rv2398c;Rv2399c;Rv2400c;Rv2401;Rv2441c;Rv2442c;Rv2452c;Rv2453c;Rv2454c;Rv2455c;Rv2485c;Rv2490c;Rv2507;Rv2537c;Rv2538c;Rv2539c;Rv2540c;Rv2551c;Rv2552c;Rv2553c;Rv2554c;Rv2555c;Rv2556c;Rv2557;Rv2558;Rv2559c;Rv2580c;Rv2581c;Rv2582;Rv2597;Rv2598;Rv2599;Rv2638;Rv2666;Rv2667;Rv2668;Rv2669;Rv2705c;Rv2706c;Rv2707;Rv2754c;Rv2799;Rv2800;Rv2843;Rv2844;Rv2922A;Rv2928;Rv2929;Rv2940c;Rv2959c;Rv2960c;Rv2962c;Rv3046c;Rv3079c;Rv3122;Rv3123;Rv3137;Rv3138;Rv3145;Rv3146;Rv3147;Rv3148;Rv3149;Rv3150;Rv3151;Rv3152;Rv3153;Rv3154;Rv3155;Rv3156;Rv3157;Rv3158;Rv3173c;Rv3174;Rv3175;Rv3224;Rv3224A;Rv3224B;Rv3225c;Rv3227;Rv3228;Rv3255c;Rv3256c;Rv3257c;Rv3272;Rv3273;Rv3280;Rv3281;Rv3282;Rv3335c;Rv3336c;Rv3337;Rv3338;Rv3340;Rv3341;Rv3342;Rv3355c;Rv3356c;Rv3390;Rv3394c;Rv3419c;Rv3420c;Rv3421c;Rv3422c;Rv3423c;Rv3437;Rv3438;Rv3444c;Rv3445c;Rv3446c;Rv3447c;Rv3458c;Rv3459c;Rv3460c;Rv3479;Rv3492c;Rv3493c;Rv3494c;Rv3495c;Rv3496c;Rv3497c;Rv3498c;Rv3499c;Rv3500c;Rv3501c;Rv3585;Rv3586;Rv3605c;Rv3606c;Rv3607c;Rv3608c;Rv3609c;Rv3610c;Rv3614c;Rv3615c;Rv3660c;Rv3689;Rv3690;Rv3693;Rv3712;Rv3713;Rv3740c;Rv3741c;Rv3742c;Rv3777;Rv3778c;Rv3779;Rv3780;Rv3781;Rv3782;Rv3783;Rv3794;Rv3795;Rv3796;Rv3797;Rv3798;Rv3805c;Rv3812;Rv3813c;Rv3814c;Rv3815c;Rv3816c;Rv3827c;Rv3828c;Rv3829c;Rv3835;Rv3836;Rv3884c;Rv3894c;Rv3895c;Rv3896c;Rv3915;Rv3917c;Rv3918c;Rv3919c"
"Rv0981,Rv0842;Rv0843;Rv1196;Rv2431c;Rv2432c;Rv2433c;Rv2434c;Rv2435c;Rv2639c"
"Rv1019,Rv3229c;Rv3230c;Rv3573c;Rv3574"
"Rv1033c,Rv0001;Rv0002;Rv0003;Rv0004;Rv0020c;Rv0022c;Rv0023;Rv0024;Rv0025;Rv0032;Rv0033;Rv0034;Rv0035;Rv0047c;Rv0055;Rv0056;Rv0057;Rv0058;Rv0077c;Rv0078;Rv0078A;Rv0103c;Rv0112;Rv0113;Rv0114;Rv0115;Rv0145;Rv0155;Rv0156;Rv0157;Rv0165c;Rv0166;Rv0167;Rv0168;Rv0169;Rv0170;Rv0171;Rv0172;Rv0173;Rv0174;Rv0175;Rv0176;Rv0177;Rv0178;Rv0203;Rv0207c;Rv0208c;Rv0221;Rv0222;Rv0229c;Rv0230c;Rv0232;Rv0233;Rv0239;Rv0240;Rv0241c;Rv0242c;Rv0243;Rv0244c;Rv0245;Rv0251c;Rv0254c;Rv0255c;Rv0256c;Rv0257;Rv0268c;Rv0269c;Rv0270;Rv0323c;Rv0324;Rv0325;Rv0326;Rv0327c;Rv0328;Rv0331;Rv0354c;Rv0363c;Rv0388c;Rv0389;Rv0390;Rv0391;Rv0402c;Rv0403c;Rv0410c;Rv0411c;Rv0412c;Rv0413;Rv0426c;Rv0427c;Rv0428c;Rv0429c;Rv0430;Rv0431;Rv0432;Rv0433;Rv0456A;Rv0457c;Rv0458;Rv0459;Rv0475;Rv0485;Rv0488;Rv0490;Rv0500A;Rv0501;Rv0502;Rv0509;Rv0510;Rv0511;Rv0518;Rv0568;Rv0586;Rv0587;Rv0588;Rv0589;Rv0590;Rv0590A;Rv0591;Rv0592;Rv0593;Rv0594;Rv0635;Rv0636;Rv0637;Rv0653c;Rv0654;Rv0655;Rv0657c;Rv0685;Rv0711;Rv0718;Rv0719;Rv0720;Rv0721;Rv0722;Rv0723;Rv0724;Rv0751c;Rv0752c;Rv0753c;Rv0757;Rv0789c;Rv0790c;Rv0791c;Rv0792c;Rv0824c;Rv0830;Rv0839;Rv0985c;Rv0986;Rv0987;Rv0988;Rv0989c;Rv0996;Rv1013;Rv1018c;Rv1019;Rv1032c;Rv1033c;Rv1048c;Rv1050;Rv1102c;Rv1103c;Rv1104;Rv1117;Rv1157c;Rv1158c;Rv1159;Rv1203c;Rv1204c;Rv1205;Rv1211;Rv1221;Rv1229c;Rv1230c;Rv1268c;Rv1305;Rv1306;Rv1307;Rv1331;Rv1332;Rv1333;Rv1334;Rv1335;Rv1336;Rv1337;Rv1338;Rv1339;Rv1340;Rv1341;Rv1374c;Rv1375;Rv1376;Rv1386;Rv1387;Rv1403c;Rv1404;Rv1419;Rv1459c;Rv1460;Rv1461;Rv1462;Rv1463;Rv1464;Rv1465;Rv1466;Rv1477;Rv1478;Rv1486c;Rv1487;Rv1488;Rv1489;Rv1489A;Rv1503c;Rv1504c;Rv1509;Rv1532c;Rv1533;Rv1534;Rv1572c;Rv1573;Rv1574;Rv1575;Rv1585c;Rv1586c;Rv1587c;Rv1588c;Rv1592c;Rv1645c;Rv1646;Rv1649;Rv1650;Rv1702c;Rv1720c;Rv1721c;Rv1726;Rv1727;Rv1728c;Rv1729c;Rv1753c;Rv1793;Rv1795;Rv1796;Rv1797;Rv1798;Rv1803c;Rv1808;Rv1812c;Rv1838c;Rv1839c;Rv1855c;Rv1856c;Rv1857;Rv1858;Rv1859;Rv1861;Rv1871c;Rv1872c;Rv1873;Rv1891;Rv1892;Rv1893;Rv1894c;Rv1936;Rv1937;Rv1938;Rv1939;Rv1940;Rv1941;Rv1963c;Rv1964;Rv1965;Rv1966;Rv1967;Rv1968;Rv1969;Rv1970;Rv1971;Rv1972;Rv1973;Rv1974;Rv1975;Rv1979c;Rv1986;Rv1994c;Rv1995;Rv2009;Rv2010;Rv2098c;Rv2099c;Rv2100;Rv2107;Rv2127;Rv2128;Rv2131c;Rv2132;Rv2137c;Rv2138;Rv2145c;Rv2147c;Rv2148c;Rv2149c;Rv2150c;Rv2151c;Rv2152c;Rv2153c;Rv2154c;Rv2155c;Rv2156c;Rv2157c;Rv2158c;Rv2159c;Rv2197c;Rv2198c;Rv2222c;Rv2243;Rv2244;Rv2245;Rv2246;Rv2247;Rv2307A;Rv2307B;Rv2330c;Rv2331;Rv2331A;Rv2332;Rv2352c;Rv2372c;Rv2373c;Rv2376c;Rv2387;Rv2389c;Rv2390c;Rv2430c;Rv2460c;Rv2461c;Rv2508c;Rv2516c;Rv2517c;Rv2524c;Rv2525c;Rv2526;Rv2527;Rv2549c;Rv2550c;Rv2617c;Rv2618;Rv2633c;Rv2645;Rv2646;Rv2700;Rv2708c;Rv2709;Rv2713;Rv2742c;Rv2769c;Rv2819c;Rv2820c;Rv2821c;Rv2822c;Rv2823c;Rv2824c;Rv2826c;Rv2827c;Rv2836c;Rv2837c;Rv2838c;Rv2839c;Rv2846c;Rv2847c;Rv2888c;Rv2889c;Rv2890c;Rv2905;Rv2930;Rv2931;Rv2932;Rv2933;Rv2934;Rv2935;Rv2936;Rv2937;Rv2938;Rv2952;Rv2953;Rv2987c;Rv2988c;Rv2989;Rv2990c;Rv2991;Rv3008;Rv3017c;Rv3018A;Rv3019c;Rv3020c;Rv3028c;Rv3029c;Rv3034c;Rv3035;Rv3061c;Rv3062;Rv3065;Rv3066;Rv3096;Rv3116;Rv3117;Rv3118;Rv3119;Rv3120;Rv3137;Rv3138;Rv3139;Rv3140;Rv3142c;Rv3143;Rv3144c;Rv3179;Rv3225c;Rv3229c;Rv3230c;Rv3236c;Rv3237c;Rv3249c;Rv3250c;Rv3251c;Rv3252c;Rv3260c;Rv3269;Rv3270;Rv3288c;Rv3289c;Rv3290c;Rv3294c;Rv3357;Rv3358;Rv3359;Rv3360;Rv3377c;Rv3378c;Rv3379c;Rv3405c;Rv3406;Rv3407;Rv3408;Rv3413c;Rv3414c;Rv3415c;Rv3419c;Rv3420c;Rv3421c;Rv3422c;Rv3423c;Rv3424c;Rv3425;Rv3427c;Rv3429;Rv3488;Rv3508;Rv3532;Rv3566c;Rv3567c;Rv3568c;Rv3569c;Rv3570c;Rv3571;Rv3572;Rv3588c;Rv3597c;Rv3598c;Rv3599c;Rv3600c;Rv3601c;Rv3602c;Rv3603c;Rv3646c;Rv3654c;Rv3655c;Rv3656c;Rv3657c;Rv3658c;Rv3659c;Rv3660c;Rv3661;Rv3681c;Rv3706c;Rv3728;Rv3733c;Rv3734c;Rv3738c;Rv3743c;Rv3744;Rv3746c;Rv3762c;Rv3765c;Rv3799c;Rv3800c;Rv3801c;Rv3812;Rv3825c;Rv3835;Rv3836;Rv3844;Rv3845;Rv3849;Rv3856c;Rv3857c;Rv3863;Rv3889c;Rv3899c;Rv3900c;Rv3902c;Rv3903c;Rv3904c;Rv3905c;Rv3921c;Rv3922c;Rv3923c;Rv3924c"
"Rv1049,Rv0005;Rv0006;Rv0019c;Rv0032;Rv0033;Rv0034;Rv0035;Rv0055;Rv0056;Rv0057;Rv0058;Rv0107c;Rv0134;Rv0144;Rv0145;Rv0155;Rv0156;Rv0157;Rv0167;Rv0168;Rv0169;Rv0170;Rv0171;Rv0172;Rv0173;Rv0174;Rv0175;Rv0176;Rv0177;Rv0178;Rv0209;Rv0210;Rv0241c;Rv0242c;Rv0243;Rv0247c;Rv0248c;Rv0249c;Rv0308;Rv0344c;Rv0345;Rv0354c;Rv0425c;Rv0449c;Rv0450c;Rv0451c;Rv0452;Rv0454;Rv0470c;Rv0476;Rv0477;Rv0478;Rv0483;Rv0512;Rv0513;Rv0514;Rv0522;Rv0549c;Rv0550c;Rv0635;Rv0636;Rv0637;Rv0643c;Rv0648;Rv0649;Rv0650;Rv0685;Rv0687;Rv0688;Rv0700;Rv0701;Rv0702;Rv0703;Rv0705;Rv0706;Rv0707;Rv0708;Rv0709;Rv0710;Rv0729;Rv0730;Rv0808;Rv0809;Rv0824c;Rv0983;Rv0984;Rv1049;Rv1050;Rv1075c;Rv1089A;Rv1090;Rv1094;Rv1145;Rv1146;Rv1177;Rv1178;Rv1207;Rv1208;Rv1209;Rv1210;Rv1212c;Rv1277;Rv1278;Rv1279;Rv1331;Rv1332;Rv1333;Rv1334;Rv1335;Rv1336;Rv1337;Rv1338;Rv1339;Rv1340;Rv1341;Rv1498A;Rv1499;Rv1566c;Rv1585c;Rv1586c;Rv1587c;Rv1588c;Rv1639c;Rv1652;Rv1653;Rv1654;Rv1655;Rv1656;Rv1657;Rv1658;Rv1780;Rv1795;Rv1796;Rv1797;Rv1798;Rv1848;Rv1849;Rv1850;Rv1851;Rv1852;Rv1853;Rv1861;Rv1901;Rv1985c;Rv1986;Rv2052c;Rv2053c;Rv2067c;Rv2068c;Rv2107;Rv2133c;Rv2134c;Rv2139;Rv2146c;Rv2147c;Rv2148c;Rv2149c;Rv2150c;Rv2224c;Rv2238c;Rv2239c;Rv2240c;Rv2256c;Rv2271;Rv2438A;Rv2438c;Rv2441c;Rv2442c;Rv2456c;Rv2457c;Rv2546;Rv2547;Rv2548;Rv2645;Rv2646;Rv2720;Rv2737A;Rv2766c;Rv2767c;Rv2782c;Rv2783c;Rv2836c;Rv2837c;Rv2838c;Rv2839c;Rv2905;Rv2925c;Rv2926c;Rv2930;Rv2931;Rv2932;Rv2933;Rv2934;Rv2935;Rv2936;Rv2937;Rv2938;Rv2941;Rv2942;Rv2952;Rv2953;Rv2987c;Rv2988c;Rv2989;Rv3072c;Rv3073c;Rv3103c;Rv3104c;Rv3105c;Rv3106;Rv3152;Rv3153;Rv3154;Rv3155;Rv3156;Rv3157;Rv3158;Rv3312c;Rv3359;Rv3360;Rv3361c;Rv3362c;Rv3363c;Rv3364c;Rv3365c;Rv3477;Rv3478;Rv3579c;Rv3580c;Rv3605c;Rv3606c;Rv3607c;Rv3608c;Rv3609c;Rv3610c;Rv3611;Rv3616c;Rv3624c;Rv3625c;Rv3626c;Rv3627c;Rv3660c;Rv3673c;Rv3674c;Rv3714c;Rv3719;Rv3720;Rv3750c;Rv3803c;Rv3849;Rv3862c;Rv3872;Rv3873;Rv3878"
"Rv1167c,Rv0711;Rv1168c;Rv1169c;Rv1170;Rv1870c;Rv2145c;Rv2307B;Rv3646c;Rv3864"
"Rv1176c,Rv1175c;Rv1176c;Rv1177;Rv1178"
"Rv1186c,Rv1186c;Rv1187;Rv1188;Rv3269;Rv3270"
"Rv1189,Rv0069c;Rv0070c;Rv0167;Rv0168;Rv0169;Rv0170;Rv0171;Rv0172;Rv0173;Rv0174;Rv0175;Rv0176;Rv0177;Rv0178;Rv0467;Rv0667;Rv1116;Rv1374c;Rv1585c;Rv1586c;Rv1587c;Rv1588c;Rv1665;Rv1963c;Rv1964;Rv1965;Rv1966;Rv1967;Rv1968;Rv1969;Rv1970;Rv1971;Rv1972;Rv1973;Rv1974;Rv1975;Rv2107;Rv2307B;Rv2768c;Rv3288c;Rv3289c;Rv3290c;Rv3382c;Rv3383c;Rv3425;Rv3746c;Rv3747"
"Rv1219c,Rv0300;Rv0301;Rv0302;Rv0303;Rv0384c;Rv0385;Rv0837c;Rv0991c;Rv1101c;Rv1215c;Rv1216c;Rv1217c;Rv1218c;Rv1219c;Rv1234;Rv1235;Rv1236;Rv1237;Rv1238;Rv1249c;Rv1250;Rv1386;Rv1387;Rv2292c;Rv2293c;Rv2729c;Rv2730;Rv2731;Rv2879c;Rv2880c;Rv2881c;Rv2882c;Rv2883c;Rv2910c;Rv2915c;Rv2916c;Rv2922c;Rv2923c;Rv3231c;Rv3232c;Rv3233c;Rv3234c;Rv3528c;Rv3714c"
"Rv1255c,Rv0179c;Rv0455c;Rv0634A;Rv0634c;Rv0768;Rv0769;Rv0890c;Rv0891c;Rv0892;Rv0950c;Rv1255c;Rv1256c;Rv1298;Rv1353c;Rv1354c;Rv1355c;Rv1356c;Rv1483;Rv1484;Rv1485;Rv1672c;Rv1776c;Rv1777;Rv2145c;Rv2243;Rv2300c;Rv2301;Rv2338c;Rv2638;Rv2778c;Rv2779c;Rv2780;Rv3064c;Rv3065;Rv3066;Rv3249c;Rv3250c;Rv3251c;Rv3252c;Rv3706c"
"Rv1287,Rv1285;Rv1286"
"Rv1332,Rv0947c;Rv0948c;Rv1963c;Rv2307B;Rv3425"
